"The number of entries per field is limited to 10 for this overview. If you want the whole information you can use the API or the ""Download selection"" menu on the Webpage."

ID,designation_header,strain_number_header,is_type_strain_header,species,"Pathogenicity (human)"
12925,MT-I1,"DSM 21680",0,"Pseudomonas putida",1
12926,WB,"DSM 23849",0,"Pseudomonas putida",1
24382,160,"DSM 50194, ATCC 17529, ICPB 2440-133",0,"Pseudomonas putida",1
24383,"MS of E.E. Snell","DSM 50204, ATCC 17457, ICPB 2776-82",0,"Pseudomonas putida",1
24384,S16,"DSM 28022",0,"Pseudomonas putida",1
24385,B6-2,"DSM 28064",0,"Pseudomonas putida",1
130567,SQ1,"DSM 100120",0,"Pseudomonas putida",1
131888,S13.1.2,"DSM 102034",0,"Pseudomonas putida",1
12879,To8,"DSM 3601",0,"Pseudomonas sp.",1
12905,"G786, PpG786","DSM 7162, ATCC 29607",0,"Pseudomonas sp.",1
12878,25-3,"DSM 3263, IFO 12996, NBRC 12996",0,"Pseudomonas taiwanensis",1
13575,"C58, pTi","DSM 5172",0,"Agrobacterium radiobacter",1
13578,"pMP90RK, GV3101(pMP90RK)","DSM 12365",0,"Agrobacterium radiobacter",1
10849,RW2/1,"DSM 30791",0,"Rhodococcus hoagii",1
130476,,"DSM 26605, NCIMB 10027",0,"Rhodococcus hoagii",1
130477,VI1,"DSM 26606",0,"Rhodococcus hoagii",1
130478,CV1,"DSM 26607",0,"Rhodococcus hoagii",1
130479,GV1,"DSM 26608",0,"Rhodococcus hoagii",1
130480,GV2,"DSM 26609",0,"Rhodococcus hoagii",1
160542,"PTC E017","DSM 103244",0,"Salmonella sp.",1
155,,"DSM 19120, ATCC 17929, CCUG 20536, DSM 43760, JCM 14871, NCTC 9935, CCM 4740, CIP 101124, LMG 18080",1,"Schaalia odontolytica",1
156,1A.21,"DSM 43331, ATCC 17982, NCTC 9931, WVU 868",0,"Schaalia odontolytica",1
5165,"BS 303","DSM 30121, ATCC 13880, CCM 303, DSM 47, NCDC 813-60, NCIB 9155, NCTC 10211, CCUG 1647, JCM 1239, BCRC 10948, CDC 813-60, CECT 846, CGMCC 1.2818, CIP 103235, HAMBI 1286, IAM 12142, KCTC 12457, LMG 2792, NBRC 102204, NCIMB 9155, NRRL B-2544, VKM B-1248, VTT E-97865",1,"Serratia marcescens",1
5136,,"DSM 1608",0,"Serratia marcescens",1
5137,,"DSM 1636, ATCC 14756, CCUG 46356, CIP 103716, PCI 1107",0,"Serratia marcescens",1
5138,62-1,"DSM 48, CCM 846",0,"Serratia marcescens",1
5139,"HY, W225","DSM 12481",0,"Serratia marcescens",1
5140,W319,"DSM 12482",0,"Serratia marcescens",1
5141,"CN, W246","DSM 12483",0,"Serratia marcescens",1
5142,"EQ, W247","DSM 12484",0,"Serratia marcescens",1
5143,W1128,"DSM 12485",0,"Serratia marcescens",1
5144,"Sma, W1659","DSM 12486",0,"Serratia marcescens",1
5145,"SM-6-F'lac+, W838, SM-6-F'<I>lac</I><SUP>+</SUP>","DSM 12487",0,"Serratia marcescens",1
5146,HY,"DSM 14187",0,"Serratia marcescens",1
5147,"WS 10207","DSM 30122",0,"Serratia marcescens",1
5148,37,"DSM 30124",0,"Serratia marcescens",1
5149,"296, 5751","DSM 30126",0,"Serratia marcescens",1
23961,LH165,"DSM 28921",0,"Serratia marcescens",1
23968,,"DSM 46342, ATCC 27117, IMET 11379",0,"Serratia marcescens",1
23969,,"DSM 50904, ATCC 15365, ICPB 2031",0,"Serratia marcescens",1
131011,Mm3,"DSM 26061",0,"Serratia marcescens",1
131927,PH1a,"DSM 103302",0,"Serratia marcescens",1
14054,95,"DSM 6067, ATCC 8071, ICPB 352, NCIB 10471, CCUG 13452 D, JCM 20190, CCUG 13452, CECT 331, CIP 80.40, IAM 12079, IAM 1509, IFO 3908, JCM 9294, LMG 2268, NBRC 3908, NCIMB 10471, NCTC 12960",1,"Shewanella putrefaciens",1
14053,,"DSM 1818, ATCC 12099, IAM 1510, NCIB 8786, NCTC 10695, JCM 20191, NCIMB 8768",0,"Shewanella putrefaciens",1
14055,,"DSM 9451, LMG 2266 t1, NCTC CL256/73",0,"Shewanella putrefaciens",1
14057,,"DSM 9461, ATCC 8073, IFO 3910, LMG 2369, NBRC 3910, NCIB 10473, CCUG 39358",0,"Shewanella putrefaciens",1
14058,,"DSM 15988, NCIMB 12202",0,"Shewanella putrefaciens",1
14059,"180, 3353","DSM 50426, ATCC 8072, NCIB 10472",0,"Shewanella putrefaciens",1
5171,24570,"DSM 4782, ATCC 29903, KCTC 22192, WDCM 00125, CCUG 56439, CIP 82.48, BCRC 13984, KCTC 22529",1,"Shigella flexneri",1
5172,"I virulent","CCUG 68726, NCTC 12984, CECT 4887, DSM 5570, ATCC 29930, WDCM 00127",1,"Shigella sonnei",1
5173,,"DSM 25715, NCCP 11768",0,"Shigella sonnei",1
14487,"533 R4","DSM 20231, ATCC 12600, CCM 885, NCDO 949, NCTC 8532, CCUG 1800, IAM 12544, JCM 20624, ATCC 12600-U, CIP 65.8, HAMBI 66, NBRC 100910, NCAIM B.01065, NCCB 72047, NCIMB 13062, UCCCB115",1,"Staphylococcus aureus",1
160390,,"DSM 110565, NCCP 14566",1,"Staphylococcus aureus",1
14445,"209 P","CCUG 1828, CCM 2022, DSM 346, ATCC 6538P, CIP 53.156, NCTC 7447, WDCM 00033, JCM 2151, BCRC 10451, CECT 240, CGMCC 1.2910, FDA 209P, IAM 1011, IAM 12082, IFO 12732, IID 671, KCTC 1927, LMG 8195, NBRC 12732, NCFB 1963, NCIMB 8625, NRIC 1136, NRRL B-313, RIMD 3109007",0,"Staphylococcus aureus",1
14446,,"DSM 683, ATCC 9144, CCM 2107, NCIB 6571, NRRL B-314, WDCM 00035, CCUG 1431, NCTC 6571",0,"Staphylococcus aureus",1
14447,209,"CCUG 10778, IFO 13276, CCM 4516, DSM 799, ATCC 6538, CIP 4.83, NCIMB 9518, NCTC 10788, WDCM 00032",0,"Staphylococcus aureus",1
14448,"Seattle 1945","DSM 1104, ATCC 25923, WDCM 00034, CCUG 17621, JCM 2413, CCM 3953, CCUG 7738, CECT 435, CIP 76.25, IFO 14462, LMG 8224, NBRC 14462, NCIMB 12702, NCTC 12981, VTT E-94530",0,"Staphylococcus aureus",1
14449,Wichita,"CCUG 15915, DSM 2569, ATCC 29213, WDCM 00131, JCM 2874, CCM 4223, CECT 794, CIP 103429, IFO 15035, LMG 10147, NBIMCC 3999, NBRC 15035, NCTC 12973",0,"Staphylococcus aureus",1
14450,,"DSM 3463, ATCC 29737, CCUG 19207",0,"Staphylococcus aureus",1
14451,SA113,"CCUG 41582, DSM 4910, ATCC 35556, NCTC 8325",0,"Staphylococcus aureus",1
14454,"WS 1759","DSM 6148",0,"Staphylococcus aureus",1
14455,pS194,"DSM 6236, ATCC 37082",0,"Staphylococcus aureus",1
14456,,"DSM 6247, CCM 2524, IMET 10760, CCUG 52423, CNCTC Mau 43/60, SG 511",0,"Staphylococcus aureus",1
14457,,"DSM 6732, ATCC 25178",0,"Staphylococcus aureus",1
14459,,"DSM 11110, ATCC 6341",0,"Staphylococcus aureus",1
14460,"MRSA, 1063, MRSA BBL","DSM 11729, ATCC 33592",0,"Staphylococcus aureus",1
14461,,"DSM 11822, ICB 25701",0,"Staphylococcus aureus",1
14462,,"DSM 11823, ICB 25004",0,"Staphylococcus aureus",1
14463,,"DSM 12463, CIP 57.10",0,"Staphylococcus aureus",1
14464,F-182,"DSM 13661, ATCC 43300, CCUG 41586, LMG 15975, WDCM 00211",0,"Staphylococcus aureus",1
14465,,"DSM 15676, NCTC 1803",0,"Staphylococcus aureus",1
14466,6125,"DSM 17091",0,"Staphylococcus aureus",1
14467,,"DSM 18586, ATCC 14458, CCUG 25924, NCTC 10654, FDA 243",0,"Staphylococcus aureus",1
14468,"Dack 137","DSM 18587, ATCC 19095, CCUG 25925, NCTC 10655",0,"Staphylococcus aureus",1
14469,#494,"DSM 18588, ATCC 23235, CCUG 25926, NCTC 10656",0,"Staphylococcus aureus",1
14470,FRI-326,"DSM 18589, ATCC 27664, CCUG 26215",0,"Staphylococcus aureus",1
14471,FRI-572,"DSM 18590, CCUG 39423",0,"Staphylococcus aureus",1
14472,,"DSM 18597, ATCC 13565, CCUG 9128, NCTC 10625, CECT 976, NCTC 10652, FDA 196E",0,"Staphylococcus aureus",1
14473,,"DSM 18827, cat 108512",0,"Staphylococcus aureus",1
14474,NRL06/922,"DSM 19050",0,"Staphylococcus aureus",1
14475,NRL06/923,"DSM 19051",0,"Staphylococcus aureus",1
14476,NRL77/787,"DSM 19040",0,"Staphylococcus aureus",1
14477,NRL05/507,"DSM 19041",0,"Staphylococcus aureus",1
14478,NRL05/757,"DSM 19042",0,"Staphylococcus aureus",1
14479,NRL06/100,"DSM 19043",0,"Staphylococcus aureus",1
14480,NRL06/361,"DSM 19044",0,"Staphylococcus aureus",1
14481,NRL06/412,"DSM 19045",0,"Staphylococcus aureus",1
14482,NRL06/542,"DSM 19046",0,"Staphylococcus aureus",1
14483,NRL06/919,"DSM 19047",0,"Staphylococcus aureus",1
14484,NRL06/920,"DSM 19048",0,"Staphylococcus aureus",1
14485,NRL06/921,"DSM 19049",0,"Staphylococcus aureus",1
14486,S11,"DSM 20372, ATCC 12598, CCM 2352, NCTC 8530",0,"Staphylococcus aureus",1
14488,Copenhagen,"DSM 20232, CCM 2504",0,"Staphylococcus aureus",1
14489,H,"DSM 20233, CCM 2571",0,"Staphylococcus aureus",1
14490,"Wood 46","DSM 20491, ATCC 10832, CCM 2351, NCTC 7121",0,"Staphylococcus aureus",1
14491,,"DSM 20652, NCTC 10972",0,"Staphylococcus aureus",1
14492,1309,"DSM 46320, IMET 11039",0,"Staphylococcus aureus",1
14493,"EDCC 5248","DSM 21705",0,"Staphylococcus aureus",1
14494,"EDCC 5247","DSM 21979",0,"Staphylococcus aureus",1
14495,,"DSM 23622, UTMC 1401",0,"Staphylococcus aureus",1
14496,K2-3,"DSM 30904",0,"Staphylococcus aureus",1
14497,,"DSM 25628, NCCP 11487",0,"Staphylococcus aureus",1
14498,,"DSM 25629, NCCP 11478",0,"Staphylococcus aureus",1
14499,,"DSM 25630, NCCP 11486",0,"Staphylococcus aureus",1
14500,,"DSM 25691, NCCP 14399",0,"Staphylococcus aureus",1
14501,,"DSM 25692, NCCP 14402",0,"Staphylococcus aureus",1
14502,,"DSM 25693, NCCP 14407",0,"Staphylococcus aureus",1
14608,ES1-117-1,"DSM 30501",0,"Staphylococcus aureus",1
14609,MD55,"DSM 24167, NCTC 9393, CCUG 2355",0,"Staphylococcus aureus",1
14610,E8,"DSM 30862",0,"Staphylococcus aureus",1
14611,E20,"DSM 30875",0,"Staphylococcus aureus",1
23294,RN4220,"DSM 26309",0,"Staphylococcus aureus",1
23295,"MQCL 113","DSM 27146, NCTC 12493, WDCM 00212, CCUG 67181",0,"Staphylococcus aureus",1
24581,CH-91,"DSM 26258",0,"Staphylococcus aureus",1
24592,"EDCC-5443, EDCC 5443","DSM 29134",0,"Staphylococcus aureus",1
130699,"T2_T7B 2)","DSM 30980",0,"Staphylococcus aureus",1
131980,,"DSM 102272, NCCP 13863",0,"Staphylococcus aureus",1
131981,,"DSM 102262, NCCP 11476",0,"Staphylococcus aureus",1
131982,,"DSM 102263, NCCP 11477",0,"Staphylococcus aureus",1
131983,,"DSM 102264, NCCP 13846",0,"Staphylococcus aureus",1
131984,,"DSM 102265, NCCP 13853",0,"Staphylococcus aureus",1
139821,,"DSM 105272, DPC 5246",0,"Staphylococcus aureus",1
157956,,"DSM 104437, MHH 639507",0,"Staphylococcus aureus",1
157957,T2b-T1,"DSM 105503",0,"Staphylococcus aureus",1
157958,T3a-T2,"DSM 105504",0,"Staphylococcus aureus",1
157959,T8a-T25,"DSM 105512",0,"Staphylococcus aureus",1
159338,Fh040319_T3,"DSM 109736",0,"Staphylococcus aureus",1
159339,T_C6,"DSM 110321",0,"Staphylococcus aureus",1
159340,SAU060112,"DSM 110939",0,"Staphylococcus aureus",1
159341,"BWKH 215","DSM 111033",0,"Staphylococcus aureus",1
159342,"BWKH 135","DSM 111031",0,"Staphylococcus aureus",1
159343,"BWKH 195","DSM 111032",0,"Staphylococcus aureus",1
159344,"BWKH 225","DSM 111034",0,"Staphylococcus aureus",1
160391,,"DSM 110566, NCCP 14568",0,"Staphylococcus aureus",1
160392,,"DSM 110682, NCCP 14750",0,"Staphylococcus aureus",1
160393,,"DSM 110691, NCCP 14755",0,"Staphylococcus aureus",1
160394,,"DSM 110692, NCCP 11769",0,"Staphylococcus aureus",1
160395,"CC22-MRSA-IV, Barnim""(IsolateA257)","DSM 111210",0,"Staphylococcus aureus",1
160396,"CC22-MRSA-IV, Barnim"" (Isolate B311)","DSM 111211",0,"Staphylococcus aureus",1
160397,"CC22-MSSA-IV (Isolate A161)","DSM 111212",0,"Staphylococcus aureus",1
169386,"BWKH 162","DSM 113508",0,"Staphylococcus aureus",1
169387,"BWKH 155","DSM 110897",0,"Staphylococcus aureus",1
169388,"10664989 (BWKH 246)","DSM 110898",0,"Staphylococcus aureus",1
169389,"BWKH 147","DSM 113333",0,"Staphylococcus aureus",1
169390,"BWKH 169","DSM 113485",0,"Staphylococcus aureus",1
169391,"BWKH 170","DSM 113486",0,"Staphylococcus aureus",1
169392,"BWKH 173","DSM 113506",0,"Staphylococcus aureus",1
169393,"BWKH 176","DSM 113507",0,"Staphylococcus aureus",1
169394,"BWKH 163","DSM 113509",0,"Staphylococcus aureus",1
169395,"BWKH 164","DSM 113510",0,"Staphylococcus aureus",1
169396,"BWKH 165","DSM 113511",0,"Staphylococcus aureus",1
169397,"BWKH 166","DSM 113512",0,"Staphylococcus aureus",1
169398,"BWKH 167","DSM 113513",0,"Staphylococcus aureus",1
169399,"BWKH 168","DSM 113514",0,"Staphylococcus aureus",1
169400,"BWKH 171","DSM 113515",0,"Staphylococcus aureus",1
169401,"BWKH 157","DSM 113528",0,"Staphylococcus aureus",1
169402,"BWKH 158","DSM 113529",0,"Staphylococcus aureus",1
169403,"BWKH 159","DSM 113530",0,"Staphylococcus aureus",1
169404,"BWKH 161","DSM 113531",0,"Staphylococcus aureus",1
169405,"BWKH 152","DSM 113533",0,"Staphylococcus aureus",1
169406,"BWKH 153","DSM 113534",0,"Staphylococcus aureus",1
169407,"BWKH 154","DSM 113535",0,"Staphylococcus aureus",1
169408,"BWKH 156","DSM 113536",0,"Staphylococcus aureus",1
169409,Turin8-W06,"DSM 113940",0,"Staphylococcus aureus",1
14444,,"DSM 20714, ATCC 35844, CIP 103780, CCUG 37246, CCM 3823, MVF 7",1,"Staphylococcus aureus",1
14452,"pT181cop-608, pT 181 cop-608, SA1494","DSM 4911",0,"Staphylococcus aureus subsp. aureus",1
14453,SA2044,"DSM 4912, PSA pSA7650",0,"Staphylococcus aureus subsp. aureus",1
14458,"pSK1, SK 2355 pSKI in SK982","DSM 9385",0,"Staphylococcus aureus subsp. aureus",1
14509,143.22,"DSM 20608, ATCC 35538, CCM 3573, CCUG 15604",1,"Staphylococcus caprae",1
14601,GA211,"DSM 6628, ATCC 49545, CIP 104370, JCM 7470, CCUG 37248, CCM 4313, DSMZ 6628, GTC 510, LMG 22205",1,"Staphylococcus coagulans",1
14529,Fussel,"DSM 20044, ATCC 14990, CCM 2124, WDCM 00132, JCM 2414, CCUG 18000, CCUG 39508, CECT 232, CIP 81.55, IAM 12013, LMG 10474, NBRC 100865, NBRC 100911, NCIMB 12721, NCTC 11047",1,"Staphylococcus epidermidis",1
14522,,"DSM 1798, ATCC 12228, WDCM 00036, CCUG 21989, PCI 1200, JCM 20345, IAM 12012, IFO 12993, NBRC 12993, NCIMB 8853",0,"Staphylococcus epidermidis",1
14523,"KH 11","DSM 3269, PCM 2479",0,"Staphylococcus epidermidis",1
14524,"V 2","DSM 3270, PCM 2480",0,"Staphylococcus epidermidis",1
14525,"NT 286","DSM 4851",0,"Staphylococcus epidermidis",1
14526,"GH 561","DSM 8913",0,"Staphylococcus epidermidis",1
14527,9142,"DSM 18857",0,"Staphylococcus epidermidis",1
14528,,"DSM 20042, CCM 50, NCTC 9865",0,"Staphylococcus epidermidis",1
14530,ES1-248,"DSM 30556",0,"Staphylococcus epidermidis",1
14531,ES1-305-8,"DSM 30568",0,"Staphylococcus epidermidis",1
14532,ES2-5a1,"DSM 30591",0,"Staphylococcus epidermidis",1
14533,ES2-W6c1,"DSM 30637",0,"Staphylococcus epidermidis",1
14534,ES2-W8c2,"DSM 30647",0,"Staphylococcus epidermidis",1
14535,W7/6,"DSM 30780",0,"Staphylococcus epidermidis",1
14536,MW14/1,"DSM 30804",0,"Staphylococcus epidermidis",1
14537,E28,"DSM 30883",0,"Staphylococcus epidermidis",1
14538,K2-4,"DSM 30905",0,"Staphylococcus epidermidis",1
14539,K2-5,"DSM 30906",0,"Staphylococcus epidermidis",1
14540,K2-15,"DSM 30916",0,"Staphylococcus epidermidis",1
14541,K2-17,"DSM 30918",0,"Staphylococcus epidermidis",1
23292,"an-1PO b)","DSM 30934",0,"Staphylococcus epidermidis",1
23293,"an-2PO b)","DSM 30936",0,"Staphylococcus epidermidis",1
24584,RP62a,"DSM 28319, ATCC 35984, CECT 4184, CCUG 31568, CIP 105777, BCRC 17069",0,"Staphylococcus epidermidis",1
24585,"EDCC 5130","DSM 28764",0,"Staphylococcus epidermidis",1
24586,"EDCC 5245","DSM 28765",0,"Staphylococcus epidermidis",1
24587,A6.1,"DSM 30971",0,"Staphylococcus epidermidis",1
130692,A10_1,"DSM 31011",0,"Staphylococcus epidermidis",1
139775,C3_5,"DSM 103867",0,"Staphylococcus epidermidis",1
157873,6aTB_T2,"DSM 103953",0,"Staphylococcus epidermidis",1
157874,6bT_T3,"DSM 103954",0,"Staphylococcus epidermidis",1
157875,8aTB_T5,"DSM 103968",0,"Staphylococcus epidermidis",1
157876,8bTC_T9,"DSM 103984",0,"Staphylococcus epidermidis",1
157877,BV212,"DSM 108968",0,"Staphylococcus epidermidis",1
159056,Fh040319_T1,"DSM 109734",0,"Staphylococcus epidermidis",1
159057,Fh040319_T2,"DSM 109735",0,"Staphylococcus epidermidis",1
159058,T_T3,"DSM 110314",0,"Staphylococcus epidermidis",1
159059,TO-T2,"DSM 110961",0,"Staphylococcus epidermidis",1
159060,TO-T3b,"DSM 110990",0,"Staphylococcus epidermidis",1
14544,"SM 131","DSM 20263, ATCC 29970, CCM 2737, CCUG 7323, NCTC 11042, JCM 2416, BCRC 12923, CECT 4900, CIP 81.56, KCTC 3341, LMG 13349, NBRC 109768, NCIMB 14489, NRRL B-14755, VTT E-97770",1,"Staphylococcus haemolyticus",1
14543,,"DSM 20228, ATCC 15796, CCM 1798",0,"Staphylococcus haemolyticus",1
14545,,"DSM 20264, ATCC 29969, RM 422",0,"Staphylococcus haemolyticus",1
14546,"MK 130","DSM 20265, ATCC 29968",0,"Staphylococcus haemolyticus",1
14547,ES2-13a2,"DSM 30609",0,"Staphylococcus haemolyticus",1
14548,ES1-230-1b,"DSM 30553",0,"Staphylococcus haemolyticus",1
14549,ES1-263-1,"DSM 30559",0,"Staphylococcus haemolyticus",1
14550,ES1-263-2,"DSM 30560",0,"Staphylococcus haemolyticus",1
14551,ES2-AirT1-1,"DSM 30656",0,"Staphylococcus haemolyticus",1
14552,K2-9,"DSM 30910",0,"Staphylococcus haemolyticus",1
24588,1017,"DSM 24111",0,"Staphylococcus haemolyticus",1
139776,T1_13,"DSM 103903",0,"Staphylococcus haemolyticus",1
157878,T8b-T30,"DSM 105514",0,"Staphylococcus haemolyticus",1
159061,T_T1,"DSM 110312",0,"Staphylococcus haemolyticus",1
159064,St_T1,"DSM 110303",0,"Staphylococcus lugdunensis",1
159065,T_T4,"DSM 110315",0,"Staphylococcus lugdunensis",1
14670,"ON 86","DSM 21284, CCUG 49543, CIP 108864, LMG 22219, JCM 17571",1,"Staphylococcus pseudintermedius",1
23296,"S32, Sp32","DSM 25713",0,"Staphylococcus pseudintermedius",1
23297,"S33, Sp33","DSM 25714",0,"Staphylococcus pseudintermedius",1
14568,N850274,"DSM 4807, ATCC 43808, CCUG 25351, NCTC 12218, CCM 4070",1,"Staphylococcus schleiferi subsp. schleiferi",1
14569,N860215,"DSM 4808",0,"Staphylococcus schleiferi subsp. schleiferi",1
14570,N860375,"DSM 4809",0,"Staphylococcus schleiferi subsp. schleiferi",1
17532,"67, 810-2","DSM 50170, ATCC 13637, ICPB 2648-67, NCIB 9203, NCTC 10257, CCUG 5866, LMG 958, NCPPB 1974, JCM 1975, BCRC 10737, CCM 1640, CECT 115, CGMCC 1.1788, CIP 60.77, GIFU 418, IAM 12423, IFO 14161, IMET 10402, NBRC 14161, NCIMB 9203, NRC 729, NRRL B-2756, VKM B-591",1,"Stenotrophomonas maltophilia",1
13142,,"DSM 21257, ATCC 19861, CCUG 58727, CFBP 4337, ICMP 2820, LMG 978, NCPPB 323, JCM 13372",0,"Stenotrophomonas maltophilia",1
17531,Ac,"DSM 14322",0,"Stenotrophomonas maltophilia",1
17533,"68, R-72","DSM 50173, ATCC 17444, ICPB 3107-68",0,"Stenotrophomonas maltophilia",1
17534,,"DSM 21874, ATCC 19374, CCEB 338, CCUG 559 B, CIP 106700, LMG 2195, NCIMB 9428, JCM 13324",0,"Stenotrophomonas maltophilia",1
17535,ES1-413-1a,"DSM 30583",0,"Stenotrophomonas maltophilia",1
17536,FR2-W6Ba,"DSM 30705",0,"Stenotrophomonas maltophilia",1
17537,FR2-W6Cb,"DSM 30707",0,"Stenotrophomonas maltophilia",1
17538,FR2-W3Aa,"DSM 30683",0,"Stenotrophomonas maltophilia",1
17539,FR2-W3Ba,"DSM 30686",0,"Stenotrophomonas maltophilia",1
17540,FR2-W3Bb,"DSM 30687",0,"Stenotrophomonas maltophilia",1
17541,FR2-W3Cb,"DSM 30689",0,"Stenotrophomonas maltophilia",1
17542,FR2-W4Aa,"DSM 30690",0,"Stenotrophomonas maltophilia",1
17543,FR2-W4Ab,"DSM 30691",0,"Stenotrophomonas maltophilia",1
17544,FR2-W4Ac,"DSM 30692",0,"Stenotrophomonas maltophilia",1
17545,FR2-W4Ba,"DSM 30693",0,"Stenotrophomonas maltophilia",1
17546,FR2-W4Bb,"DSM 30694",0,"Stenotrophomonas maltophilia",1
17547,FR2-W4Cb,"DSM 30695",0,"Stenotrophomonas maltophilia",1
17548,FR2-W5Aa,"DSM 30696",0,"Stenotrophomonas maltophilia",1
17549,FR2-W5Ab,"DSM 30697",0,"Stenotrophomonas maltophilia",1
17550,FR2-W5Ba,"DSM 30699",0,"Stenotrophomonas maltophilia",1
17551,FR2-W5Ca,"DSM 30700",0,"Stenotrophomonas maltophilia",1
17552,FR2-W6Aa,"DSM 30702",0,"Stenotrophomonas maltophilia",1
17553,FR2-1,"DSM 30740",0,"Stenotrophomonas maltophilia",1
17554,560,"DSM 24970, ATCC 13636, CCM 1639, CCTM La1858, CDC 3903, LMG 961, NCTC 10258, CCUG 72272",0,"Stenotrophomonas maltophilia",1
131029,"97976, IBRG 6","DSM 16103",0,"Stenotrophomonas maltophilia",1
131985,PT03,"DSM 29579",0,"Stenotrophomonas maltophilia",1
157904,TURIN130318_T1,"DSM 107242",0,"Stenotrophomonas maltophilia",1
159165,"Arbex 2037, R5_A9_IIIA","DSM 110294",0,"Stenotrophomonas maltophilia",1
131030,"pTZ-440Y, pT2-440Y","DSM 28631",0,"Stenotrophomonas muris",1
14711,,"DSM 20622, ATCC 51725, CCUG 27296, LMG 17755, NCDO 2025, LMG 17296, CIP 82.4",1,"Streptococcus acidominimus",1
169307,"S128, BM1-BWCA-si-MA-A, CLA-TS-S128","DSM 108490",0,"Streptococcus acidominimus",1
14712,"G 19","CCUG 4208, CIP 103227, JCM 5671, DSM 2134, ATCC 13813, NCTC 8181, BCRC 10787, BIOTECH 10527, CECT 183, LMG 14694, NCAIM B.01882, NCFB 1348, NCIMB 701348, VTT E-97858",1,"Streptococcus agalactiae",1
14713,,"DSM 6784, ATCC 27956, CCUG 34230, NADC 44",0,"Streptococcus agalactiae",1
14714,"ND 2-22","DSM 16828, ATCC 51487, CIP 103768, LMG 15977, JCM 32209",0,"Streptococcus agalactiae",1
14717,"Havill III. (R. Lancefield F68A)","DSM 20563, ATCC 12395, ATCC 33397, NCTC 10713, CCUG 27298, LMG 14502, JCM 12993, CCUG 35776, CIP 102921, HAMBI 1525, NCFB 2496",1,"Streptococcus anginosus subsp. anginosus",1
14800,"LRA 06 11 76","CCUG 4211, LMG 15819, CIP 103684, DSM 6176, ATCC 35666, NCTC 8543",0,"Streptococcus dysgalactiae subsp. equisimilis",1
14724,"C 15","DSM 20561, ATCC 33398, NCDO 2493, NCTC 9682, CCUG 23255, LMG 15886, CIP 102910",1,"Streptococcus equi subsp. equi",1
14824,,"DSM 17037, CCUG 47520, CECT 5772, CIP 108587",1,"Streptococcus equi subsp. ruminatorum",1
14725,"S 34","CCUG 23256, NCTC 4676, CIP 103228, DSM 20727, ATCC 43079, NCDO 1358, NCTC 7023",1,"Streptococcus equi subsp. zooepidemicus",1
14727,Hl2B,"DSM 20558, ATCC 9812, NCDO 1037, CCUG 27302, IFO 12553, JCM 7879, BCRC 12578, CECT 973, CGMCC 1.2506, CIP 102504, HAMBI 1572, LMG 14897, NBRC 12553, NCIMB 701037, NCTC 12969",1,"Streptococcus equinus",1
14719,"Pearl 11","DSM 20480, ATCC 33317, NCDO 597, NCTC 8177, WDCM 00133, JCM 5802, ACM 3539, CCUG 17828, CCUG 34832, CECT 213, CECT 974, CGMCC 1.2502, CIP 102302, JCM 7877, LMG 8518, NCIMB 700597",0,"Streptococcus equinus",1
14726,1,"DSM 20062",0,"Streptococcus equinus",1
14821,,"DSM 16831, ACM 3611, CCUG 35224, CIP 105428, JCM 10005, LMG 16802, CIP 105425, NCTC 13773",1,"Streptococcus gallolyticus subsp. gallolyticus",1
14813,,"DSM 15351, CIP 107122, CCUG 46150, NEM 1202, JCM 12261, KCTC 3878, LMG 22270",1,"Streptococcus gallolyticus subsp. pasteurianus",1
14732,1877,"DSM 20573, ATCC 27335, CIP 103248, CCUG 32759, NCTC 11324, CCUG 17827, JCM 12996, VPI 3372A, CECT 803, LMG 14510, LMG 17840, NCFB 2227, VPI 3372-A",1,"Streptococcus intermedius",1
14749,"SV 1","DSM 20566, ATCC 33400, NCTC 7465, CCUG 28588, LMG 14545",1,"Streptococcus pneumoniae",1
14742,665,"DSM 11865",0,"Streptococcus pneumoniae",1
14743,456,"DSM 11866",0,"Streptococcus pneumoniae",1
14744,670,"DSM 11867",0,"Streptococcus pneumoniae",1
14745,D219,"DSM 11868",0,"Streptococcus pneumoniae",1
14747,,"DSM 14377, ATCC 6303, CCUG 33062, CIP 104225",0,"Streptococcus pneumoniae",1
14748,,"CCUG 33774, CCM 4502, DSM 14378, ATCC 6305",0,"Streptococcus pneumoniae",1
14750,"Jorgensen 262","DSM 24048, ATCC 49619, CCM 4501, CCUG 33638, DSM 11967, LMG 15155",0,"Streptococcus pneumoniae",1
14751,,"DSM 25971, NCCP 13766",0,"Streptococcus pneumoniae",1
131987,,"DSM 102802, NCCP 13779",0,"Streptococcus pneumoniae",1
14752,176,"DSM 20725, ATCC 43138, NCTC 10999",1,"Streptococcus porcinus",1
14787,,"DSM 20569, ATCC 19436, CCUG 17930, JCM 5709, NCDO 2038, NCTC 3858, BCRC 12579, CCUG 27579, CECT 994, CIP 103219, LMG 9465, NCIMB 702038",1,"Streptococcus uberis",1
16227,587,"DSM 1471",0,"Streptomyces cyaneofuscatus",1
159315,D121,"DSM 40670",0,"Streptomyces cyaneofuscatus",1
160362,Sg,"DSM 41922",0,"Streptomyces cyaneofuscatus",1
